analystName,analystCompany,publisher,skill_score,accuracy,avg_error,breadth,total_predictions,diversity
Brad Hewitt,Wolfe Research,TheFly,0.3774179717378462,0.12580599057928207,7.948747077904901,3,3,3
Kevin Kopelman,Cowen & Co.,TheFly,0.37683913273508735,0.06280652212251456,15.92191330144557,6,6,4
Ingo Wermann,DZ BANK AG,Barrons,0.376553744097711,0.0753107488195422,13.278317048688175,5,5,5
Travis Steed,Bank of America Securities,Pulse 2.0,0.376459447424485,0.03137162061870708,31.875943297736242,12,12,12
Trevor Walsh,JMP Securities,Benzinga,0.3762672814263055,0.025084485428420365,39.86527859435435,15,15,9
Nick Altmann,Scotiabank,Pulse 2.0,0.3754670224211335,0.0288820786477795,34.62354673966244,13,13,9
Cristina Fernández,Telsey Advisory,Benzinga,0.3754460661051424,0.031287172175428535,31.961980916426597,12,12,7
Brian White,Monness,TipRanks Contributor,0.3741743647011002,0.020787464705616678,48.105914509613314,18,18,11
Joe Vruwink,Robert W. Baird,StreetInsider,0.37393854928627834,0.04674231866078479,21.39388949138644,8,8,5
Betty Jiang,Barclays,TheFly,0.37327445111804575,0.04665930638975572,21.431951680695256,8,8,8
Joseph Stauff,Susquehanna,StreetInsider,0.3731126369533031,0.031092719746108593,32.16186966484831,12,12,4
Robert Koort,Goldman Sachs,Barrons,0.37303759839222644,0.053291085484603776,18.764864534217605,7,7,7
Needham Ratings Accuracy,Needham,Benzinga,0.3728812594963308,0.3728812594963308,2.681818875399503,1,1,1
Joseph Spak,RBC Capital,TipRanks Contributor,0.37250656667852733,0.01960560877255407,51.00581224490728,19,19,8
Kenneth Zaslow,BMO Capital,Pulse 2.0,0.3722144329088129,0.0531734904155447,18.80636370088018,7,7,7
Alex Markgraff,KeyBanc,Benzinga,0.37197813450367034,0.05313973350052434,18.81831040778804,7,7,6
Andrew Terrell,Stephens,StreetInsider,0.37186547922150043,0.07437309584430009,13.445722389901556,5,5,4
Robert Price,HSBC,TheFly,0.37036850415440764,0.37036850415440764,2.70001360478292,1,1,1
Raymond McDonough,Guggenheim,Benzinga,0.36972619778034455,0.07394523955606891,13.52352100018218,5,5,4
Ryan MacWilliams,Barclays,Pulse 2.0,0.36901090470979786,0.02460072698065319,40.64920523635063,15,15,10
David Palmer,Evercore ISI,Benzinga,0.36866806517506956,0.046083508146883695,21.69973685190508,8,8,7
Laura Chico,Wedbush,TheFly,0.36845839625448445,0.03349621784131677,29.854116806182347,11,11,9
Vamil Divan,Guggenheim,Benzinga,0.36766424978763523,0.03676642497876352,27.19872820318008,10,10,9
Paul Fremont,Mizuho Securities,Pulse 2.0,0.36748993853681045,0.045936242317101306,21.7693034858386,8,8,6
Jason Kupferberg,Bank of America Securities,StreetInsider,0.3669588328703653,0.03057990273919711,32.70121584520957,12,12,11
Kristen Owen,Oppenheimer,StreetInsider,0.3668680615676449,0.03335164196069499,29.98353128096371,11,11,4
Brian Harbour Analyst Firm,Morgan Stanley,Benzinga,0.36610888010674775,0.36610888010674775,2.7314278738839284,1,1,1
James Carreker,US Capital Advisors,TheFly,0.3655422853139428,0.1827711426569714,5.471323237699621,2,2,2
Justin Hauke,Robert W. Baird,TheFly,0.3653848298203864,0.3653848298203864,2.736840499074835,1,1,1
Firoz Valliji,Bernstein,Benzinga,0.3652849163336219,0.3652849163336219,2.737589085355718,1,1,1
Seth Sigman,Guggenheim,TheFly,0.36523723010126397,0.036523723010126394,27.379465114296938,10,10,10
Dan Leonard,Wells Fargo,StreetInsider,0.3645403511382375,0.09113508778455938,10.97272218976702,4,4,4
Craig Hettenbach,Morgan Stanley,TheFly,0.3645080912904392,0.052072584470062744,19.203963278890335,7,7,7
David Raso,Evercore ISI,Pulse 2.0,0.36385645115063736,0.07277129023012747,13.74168297466846,5,5,4
Alexander Twerdahl,Piper Sandler,StreetInsider,0.3633848398126709,0.12112827993755697,8.255710396577179,3,3,3
Richard Shannon,Craig-Hallum,TheFly,0.3633320071467668,0.025952286224769056,38.532250736568734,14,14,12
Ameet Thakkar,BMO Capital,StreetInsider,0.36273997031274524,0.025909997879481804,38.59514017142791,14,14,7
Kostas Biliouris,BMO Capital,StreetInsider,0.36255793428016253,0.024170528952010835,41.372698213822346,15,15,13
Morten Herholdt,HSBC,StreetInsider,0.3623503016283279,0.18117515081416394,5.5195207262486345,2,2,2
Tiago Fauth,Credit Suisse,TheFly,0.3623137298752501,0.03293761180684092,30.360428250365946,11,11,9
Rob Dickerson,Jefferies,StreetInsider,0.36228005761065596,0.06038000960177599,16.561772788631462,6,6,6
Tammi Fique,Wells Fargo,TheFly,0.36207638058035524,0.09051909514508881,11.047392800349439,4,4,4
Julien Dumoulin Smith,Bank of America Securities,StreetInsider,0.36200645276688764,0.04022293919632085,24.861435289927023,9,9,9
Best Buy,Telsey Advisory,StreetInsider,0.3612171072670784,0.3612171072670784,2.768418161492599,1,1,1
Casey Orr Whitman,Piper Sandler,StreetInsider,0.3612078708150961,0.12040262360503204,8.305466858267087,3,3,3
Gena Wang,Barclays,Investing,0.3610496204983622,0.030087468374863514,33.236428786259964,12,12,12
Taylor Conrad,Argus Research,TheFly,0.36095989136050677,0.051565698765786684,19.39273633315893,7,7,7
Robert Dickerson,Jefferies,TipRanks Contributor,0.36081284627496774,0.12027094875832257,8.314559836136667,3,3,3
Nicholas Jones CFA,JMP Securities,TipRanks Contributor,0.3608036144102178,0.030066967867518148,33.259090321519146,12,12,12
Joseph Gallo,Jefferies,StreetInsider,0.36013463373552435,0.05144780481936062,19.437175279122584,7,7,4
Michael Maugeri,Wolfe Research,Pulse 2.0,0.35996463882656116,0.11998821294218705,8.33415195942473,3,3,3
Luisa Hector,Berenberg Bank,Pulse 2.0,0.3598740675056743,0.3598740675056743,2.7787498191550926,1,1,1
Mario Lu,Barclays,StreetInsider,0.3595802811863723,0.02996502343219769,33.37224154897509,12,12,10
John Glass,Morgan Stanley,StreetInsider,0.35919152287982575,0.027630117144601982,36.19239088877215,13,13,11
Tom Champion,Piper Sandler,StreetInsider,0.35901884231088876,0.35901884231088876,2.7853691287157014,1,1,1
Erwan Rambourg,HSBC,StreetInsider,0.3580563632145768,0.0895140908036442,11.171425537835985,4,4,2
Jonathan Sakraida,CFRA,StreetInsider,0.35668427195058183,0.11889475731686061,8.410799791070255,3,3,3
Matt Miksic,Barclays,StreetInsider,0.35464341656125276,0.03940482406236142,25.377603473559905,9,9,9
Steve Chesney,Atlantic Equities,TheFly,0.3543293076155136,0.07086586152310273,14.111166907552427,5,5,4
Douglas Mitchelson,Credit Suisse,Benzinga,0.3535782435150304,0.02719832642423311,36.766968099515935,13,13,8
Michael Berg,Wells Fargo,StreetInsider,0.35144641151021977,0.17572320575510988,5.6907680218036365,2,2,2
Daniel Oppenheim,Credit Suisse,TheFly,0.3513404524928535,0.050191493213264785,19.923694952668125,7,7,6
Yi Fu Lee,Cantor Fitzgerald,Benzinga,0.35060948021608584,0.05843491336934764,17.113056943874167,6,6,6
Imron Zafar,Deutsche Bank,StreetInsider,0.35050813194984454,0.11683604398328151,8.559002563824341,3,3,1
Chuck Cerankosky,Northcoast Research,Benzinga,0.3504102537138741,0.08760256342846852,11.415191072765188,4,4,3
Omar Saad,Evercore ISI,TipRanks Contributor,0.3497683089624504,0.034976830896245044,28.590354654096338,10,10,10
John Sourbeer,UBS,StreetInsider,0.34956880862815526,0.17478440431407763,5.721334257048798,2,2,2
Tal Liani,Bank of America Securities,MarketWatch,0.3494378505795066,0.03494378505795066,28.617392144027992,10,10,8
Lisa Gill,J.P. Morgan,TipRanks Contributor,0.34856273740758875,0.04979467677251268,20.082467942678026,7,7,7
David Westenberg,Piper Sandler,TheFly,0.34851917551318573,0.012017902603902956,83.20919489522558,29,29,14
Lars Kjellberg,Stifel Nicolaus,TheFly,0.34838748261080715,0.34838748261080715,2.8703671914559754,1,1,1
Kazuya Nishimura,Daiwa,Pulse 2.0,0.34815867057646327,0.06963173411529265,14.361268072747567,5,5,5
Salveen Richter,Goldman Sachs,TheFly,0.3479158982573031,0.024851135589807366,40.239609831357065,14,14,14
Ronald Keung,Goldman Sachs,Benzinga,0.34788701425433466,0.03865411269492607,25.870468374022845,9,9,4
Arren Cyganovich,Citigroup,TheFly,0.3472445223165581,0.05787408705275968,17.27889027585647,6,6,6
Phil Winslow,Credit Suisse,Benzinga,0.34708251582345523,0.024791608273103945,40.336229460550385,14,14,12
Werner Eisenmann,DZ BANK AG,StreetInsider,0.34702915451889815,0.08675728862972454,11.526409086710242,4,4,4
Aleksey Yefremov,KeyBanc,StreetInsider,0.34685037697631904,0.049550053853759865,20.181612777886414,7,7,6
Jaeson Schmidt,New Street,TheFly,0.34643409882685006,0.028869508235570836,34.638622585468056,12,12,9
Tim Thein,Raymond James,TheFly,0.3459837718237468,0.1729918859118734,5.780617944759711,2,2,2
Matthew Taylor,Jefferies,StreetInsider,0.34553040629990484,0.034553040629990484,28.941013056085286,10,10,10
Matt O'Connor,Deutsche Bank,TipRanks Contributor,0.34450280478521916,0.04921468639788845,20.319137907641018,7,7,4
Steven Forbes,Guggenheim,Pulse 2.0,0.344259706400069,0.038251078488896556,26.14305372566888,9,9,7
Jonathan Atkin,RBC Capital,StreetInsider,0.34415950983095206,0.04916564426156458,20.33940600228753,7,7,7
David Saxon,Needham,StreetInsider,0.34350412207241143,0.034350412207241145,29.11173216690534,10,10,8
Joe Reagor,Roth Capital,TheFly,0.3431568413352942,0.04289460516691178,23.312955000023738,8,8,7
Shlomo Rosenbaum,Stifel Nicolaus,Benzinga,0.34274828705381083,0.031158935186710073,32.09352290146682,11,11,7
Raghuram Selvaraju,H.C. Wainwright,Benzinga,0.34254864772005333,0.01802887619579228,55.46657424123794,19,19,18
Esther Rajavelu,UBS,StreetInsider,0.3423801958658495,0.04279752448323119,23.365837442112273,8,8,7
Sam Boughedda,New Street,Investing,0.34175438631826865,0.03797270959091874,26.334702231498177,9,9,9
Wesley Golladay,Robert W. Baird,TheFly,0.34174122759369907,0.17087061379684954,5.8523813883463545,2,2,2
Gordon Gray,HSBC,Benzinga,0.340468830186888,0.113489610062296,8.81137929235184,3,3,2
Mark Weintraub,Seaport Global,StreetInsider,0.3403350490136097,0.042541881126701216,23.506247808406258,8,8,7
Jon Chappell,Evercore ISI,StreetInsider,0.3402293076796689,0.17011465383983446,5.878388354136236,2,2,1
Keith Snyder,CFRA,StreetInsider,0.340135771969524,0.340135771969524,2.94000244140625,1,1,1
Samuel Brodovsky,Truist Financial,StreetInsider,0.33997561282428623,0.11332520427476209,8.824162342345792,3,3,3
Joel Tiss,BMO Capital,TipRanks,0.3398610562198136,0.05664350936996893,17.654273386708216,6,6,6
Bryce Rowe,Hovde Group,TheFly,0.339584241231027,0.08489606030775675,11.779109612093889,4,4,4
Mark Schappel,Loop Capital Markets,StreetInsider,0.339269472228925,0.0339269472228925,29.47509522239718,10,10,6
Todd Stender,Wells Fargo,TheFly,0.33921540131605027,0.05653590021934171,17.687876130393448,6,6,6
John Davis,Raymond James,StreetInsider,0.33899215852133335,0.03766579539125926,26.549286683378,9,9,5
Scott Devitt,Wedbush,StreetInsider,0.3386054017518216,0.005461377447610025,183.10398971556413,62,62,25
Vivek Arya,Bank of America Securities,TheFly,0.3380282364403283,0.019884013908254606,50.29165663502489,17,17,13
Cecilia Furlong,Morgan Stanley,Pulse 2.0,0.3379770660653019,0.08449426651632548,11.835122561917096,4,4,3
Edlain Rodriguez,Mizuho Securities,Benzinga,0.33749819800853365,0.06749963960170673,14.814893914999733,5,5,4
Wamsi Mohan,Bank of America Securities,StreetInsider,0.3372282278260679,0.03746980309178532,26.688157328994205,9,9,8
David Risinger,Leerink Partners,Pulse 2.0,0.3367187958432152,0.04810268512045931,20.78886027870977,7,7,7
Tim Chiodo,UBS,StreetInsider,0.33639641456311886,0.11213213818770629,8.918049866542507,3,3,3
Mihir Bhatia,New Street,Benzinga,0.3363926809405955,0.042049085117574436,23.781730261285745,8,8,4
Richard Repetto,Piper Sandler,TheFly,0.3360551911764293,0.030550471925129934,32.73271857962459,11,11,6
David Vernon,Bernstein,StreetInsider,0.33598834605939426,0.025845257389184174,38.691818190925964,13,13,10
Praneeth Satish,Wells Fargo,StreetInsider,0.3347508444083821,0.04782154920119744,20.911074958963486,7,7,5
Darrin Peller,Wolfe Research,StreetInsider,0.3338429744601454,0.030349361314558673,32.94962255170415,11,11,8
Christian Weatherbee,National Bank,TheFly,0.33333276819395585,0.33333276819395585,3.0000050862630205,1,1,1
Adam Samuelson,Goldman Sachs,StreetInsider,0.3317437661792065,0.036860418464356275,27.129371875335377,9,9,9
Andrew Obin,Bank of America Securities,TheFly,0.3304528698694242,0.04130660873367802,24.209201158280564,8,8,8
Daniel Salmon,Loop Capital Markets,Investing,0.3303740016620168,0.02064837510387605,48.42996095185635,16,16,7
Jeff Van Sinderen,B.Riley Financial,StreetInsider,0.32995610671364667,0.0471365866733781,21.214943010813766,7,7,6
John Baugh,Stifel Nicolaus,StreetInsider,0.3296017856317237,0.10986726187724123,9.101892437415406,3,3,3
Brendan Nosal,National Bank,TheFly,0.32934134112833047,0.10978044704277683,9.109090251840039,3,3,3
Louise Chen,Cantor Fitzgerald,StreetInsider,0.329272139311965,0.036585793256885,27.333014019364256,9,9,6
Bargain Outlet,Truist Financial,Benzinga,0.328102620753345,0.109367540251115,9.143480759500806,3,3,1
Callum Elliott,Bernstein,TheFly,0.32803259625635994,0.05467209937605999,18.290865202039114,6,6,5
Jeffrey Wlodarczak,Pivotal Research,TheFly,0.3266303261301187,0.016331516306505936,61.231301566385056,20,20,8
Jimmy Bhullar,J.P. Morgan,StreetInsider,0.32603343282362895,0.10867781094120965,9.20151032984056,3,3,3
Joseph Catanzaro,Piper Sandler,TheFly,0.32543300658932134,0.02169553377262142,46.09243591240633,15,15,11
Mark DeVries,Barclays,Benzinga,0.3246967245592899,0.024976671119945375,40.03736107176588,13,13,10
Hugo Watkins,BNP Paribas,StreetInsider,0.3246751316565189,0.3246751316565189,3.0800018310546875,1,1,1
Wesley Brooks,HSBC,TheFly,0.32458891186790045,0.16229445593395023,6.161639929382276,2,2,2
Siye Desta,CFRA,StreetInsider,0.32389489124825005,0.16194744562412502,6.174842685206464,2,2,2
Frank Louthan,Raymond James,StreetInsider,0.32298837660070956,0.029362579690973598,34.05695311939542,11,11,6
Roth MKM Ratings,Roth Capital,Benzinga,0.3227265376585832,0.046103791094083316,21.69019024833153,7,7,6
Peter Low,Redburn Partners,TheFly,0.32258051830510315,0.16129025915255157,6.200002438176877,2,2,2
Neil Kalton,Wells Fargo,Benzinga,0.32235770564655664,0.04029471320581958,24.817151443469626,8,8,7
Christopher Allen,Loop Capital Markets,StreetInsider,0.32093830634270115,0.04584832947752874,21.81104549272884,7,7,6
Ross Gilardi,Bank of America Securities,TheFly,0.32060955850787487,0.04580136550112498,21.83341018458146,7,7,7
Mark Smith,Loop Capital Markets,StreetInsider,0.32029794434631365,0.024638303411254895,40.58721021932035,13,13,7
Joe Ahlersmeyer,Deutsche Bank,Benzinga,0.319541232927929,0.04564874756113271,21.906406055517778,7,7,7
Katy Hallberg,D.A. Davidson,StreetInsider,0.3192520628744728,0.1596260314372364,6.264642370647369,2,2,1
Greg McGinniss,Scotiabank,StreetInsider,0.31898742777248035,0.15949371388624017,6.26983957946616,2,2,2
Daniel Imbro,Stephens,Pulse 2.0,0.3189509205421664,0.021263394702811092,47.029179205698355,15,15,12
Scott Group,Wolfe Research,StreetInsider,0.31889819871532493,0.039862274839415617,25.08637562779546,8,8,7
Kennen MacKay,RBC Capital,TipRanks Contributor,0.31867085409983353,0.06373417081996671,15.690170392657228,5,5,4
Etzer Darout,BMO Capital,StreetInsider,0.318532475593698,0.022752319685264144,43.951562470690135,14,14,10
Samik Chatterjee,J.P. Morgan,Benzinga,0.31821588853543636,0.031821588853543636,31.4252064723236,10,10,6
David Gagliano,BMO Capital,Pulse 2.0,0.3180453726159702,0.05300756210266171,18.865232814579606,6,6,5
Lance Wilkes,Bernstein,TheFly,0.3179234780330421,0.1059744926776807,9.436232953164305,3,3,3
Markus Mittermaier,UBS,StreetInsider,0.31776691613482844,0.039720864516853555,25.175685679643255,8,8,8
John Lovallo,UBS,TheFly,0.31746912677814804,0.035274347419794225,28.349213327724083,9,9,5
Bret Jordan,Jefferies,StreetInsider,0.3172917132823734,0.07932292832059334,12.606695455800338,4,4,4
Mark Massaro,BTIG,StreetInsider,0.3170958671630481,0.02439198978177293,40.9970653869024,13,13,11
Andres Sheppard,Cantor Fitzgerald,Benzinga,0.316898121837979,0.02437677860292146,41.02264767175405,13,13,8
Daniel Busby,RBC Capital,TipRanks,0.3160871216053127,0.10536237386843758,9.491054190262133,3,3,3
Adam Tindle,Raymond James,Pulse 2.0,0.31542090584045357,0.028674627803677598,34.87403591936936,11,11,9
Salim Syed,Mizuho Securities,StreetInsider,0.3148659218503914,0.03935824023129893,25.407640029717797,8,8,5
Tristan Richardson,Scotiabank,TheFly,0.31350465853121634,0.028500423502837848,35.08719791130219,11,11,9
Karen Short,Barclays,Benzinga,0.3131604536741504,0.02609670447284587,38.3190146112326,12,12,9
Eliana Merle,UBS,TheFly,0.31309805082340525,0.031309805082340526,31.93887657141704,10,10,7
Angus Kelleher-Ferguson,Argus Research,TheFly,0.31290340922165083,0.06258068184433016,15.979372076633908,5,5,5
Joseph McKay,Wells Fargo,Pulse 2.0,0.31192656183833384,0.31192656183833384,3.20588280172909,1,1,1
Matt O’Brien,Piper Sandler,Pulse 2.0,0.3116527492412945,0.07791318731032362,12.834797734779595,4,4,3
Duane Pfennigwerth,Evercore ISI,Benzinga,0.31163877756259006,0.034626530840287786,28.879589601754308,9,9,8
Felix Boeschen,Raymond James,Benzinga,0.31101923345788907,0.04443131906541272,22.506646686040966,7,7,5
Brian Holland,Cowen & Co.,TheFly,0.31068886180463806,0.03883610772557976,25.749233344034135,8,8,6
Robert Burns,H.C. Wainwright,StreetInsider,0.31012409782016453,0.020674939854677634,48.36773441804008,15,15,14
Michael Brown,KBW,StreetInsider,0.3098478644219096,0.051641310736984934,19.36434195276556,6,6,4
Steve Baxter,Wells Fargo,TipRanks Contributor,0.3096554137880961,0.061931082757619216,16.146980732013322,5,5,5
Elizabeth Garcia,UBS,Pulse 2.0,0.3093864489503092,0.10312881631676973,9.69661085732243,3,3,3
Noah Poponak,Goldman Sachs,StreetInsider,0.30924179921153366,0.023787830708579514,42.03830152697916,13,13,10
Michel Pachter,Wedbush,Benzinga,0.30921582504683504,0.30921582504683504,3.2339871345476454,1,1,1
Jessica Reif Cohen,Bank of America Securities,CNBC,0.30889383985224633,0.03861172998153079,25.898865460789548,8,8,7
Pearce Hammond,Piper Sandler,MarketWatch,0.3088252470074208,0.044117892429631544,22.666540601299335,7,7,7
Scott Mushkin,R5 Capital,TheFly,0.30862229255723356,0.038577786569654195,25.9216530786298,8,8,8
Vikram Gandhi,HSBC,TheFly,0.30809206402150124,0.07702301600537531,12.983132209860642,4,4,4
John Todaro,Needham,StreetInsider,0.3076811819604996,0.0256400984967083,39.00141023749893,12,12,5
Derik De Bruin,Bank of America Securities,StreetInsider,0.30758048649981595,0.07689512162495399,13.004726162959605,4,4,4
Richard Nguyen,Societe Generale,TipRanks,0.30708230463870695,0.03838528807983837,26.051647650007965,8,8,6
Matthew Clark,Piper Sandler,StreetInsider,0.3066116304277391,0.04380166148967701,22.83018419827923,7,7,6
Roxanne Meyer,MKM Partners,TheFly,0.306304079884288,0.051050679980714664,19.588377674455433,6,6,6
Josh Wolfson,RBC Capital,StreetInsider,0.30474453542844576,0.060948907085689154,16.407185096757882,5,5,5
Matt McGinley,Needham,Benzinga,0.30459292738910415,0.07614823184727604,13.13228128534375,4,4,3
James Hardiman,Citigroup,TheFly,0.3045388055224397,0.050756467587073285,19.701922681764426,6,6,5
